batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,career,starting_salary,OPS,born_year,born_month,born_day,position_1,position_2,position_3,height,weight,hw_ratio,start_year,n_year,age
274,정의윤,2012,LG,0.28300000000000003,81,233,19,66,18,1,2,92,27,2,2,13,3,34,4,0.395,0.324,3,신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000,0.7190000000000001,1986,7,25,외야수,우투,우타,185,90,0.4864864864864865,2005,8,26
274,정의윤,2013,LG,0.272,116,367,42,100,15,5,5,140,47,5,4,26,8,45,10,0.381,0.332,1,신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000,0.7130000000000001,1986,7,25,외야수,우투,우타,185,90,0.4864864864864865,2005,9,27
274,정의윤,2014,LG,0.264,97,261,29,69,14,0,7,104,38,5,4,21,5,40,9,0.398,0.328,1,신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000,0.726,1986,7,25,외야수,우투,우타,185,90,0.4864864864864865,2005,10,28
274,정의윤,2015,SK,0.32,91,259,38,83,14,0,14,139,51,5,0,26,9,46,6,0.537,0.397,1,신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000,0.934,1986,7,25,외야수,우투,우타,185,90,0.4864864864864865,2005,11,29
274,정의윤,2016,SK,0.311,144,576,68,179,32,1,27,294,100,2,3,25,10,76,15,0.51,0.34700000000000003,5,신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000,0.857,1986,7,25,외야수,우투,우타,185,90,0.4864864864864865,2005,12,30
274,정의윤,2017,SK,0.321,112,349,44,112,16,0,15,173,45,0,1,19,9,61,11,0.496,0.3670000000000001,0,신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000,0.863,1986,7,25,외야수,우투,우타,185,90,0.4864864864864865,2005,13,31
274,정의윤,2018,SK,0.272,73,217,27,59,9,0,11,101,38,1,1,19,2,29,8,0.465,0.335,1,신곡초(부산마린스리틀)-대천중-부산고-LG-상무-LG,23000,0.8,1986,7,25,외야수,우투,우타,185,90,0.4864864864864865,2005,14,32
275,정주현,2009,LG,0.091,6,11,2,1,0,0,1,4,1,0,0,0,0,7,0,0.364,0.091,1,대현초-경상중-대구고-LG-상무,6000,0.455,1990,10,13,외야수,우투,우타,176,76,0.4318181818181818,2009,1,19
275,정주현,2010,LG,0.222,8,9,0,2,0,0,0,2,2,1,1,1,0,4,0,0.222,0.273,3,대현초-경상중-대구고-LG-상무,6000,0.495,1990,10,13,외야수,우투,우타,176,76,0.4318181818181818,2009,2,20
275,정주현,2011,LG,0.16699999999999998,15,18,6,3,0,0,0,3,2,2,0,3,0,4,1,0.16699999999999998,0.28600000000000003,0,대현초-경상중-대구고-LG-상무,6000,0.45299999999999996,1990,10,13,외야수,우투,우타,176,76,0.4318181818181818,2009,3,21
275,정주현,2012,LG,0.174,18,23,5,4,0,0,0,4,1,4,1,2,0,9,0,0.174,0.24,1,대현초-경상중-대구고-LG-상무,6000,0.414,1990,10,13,외야수,우투,우타,176,76,0.4318181818181818,2009,4,22
275,정주현,2013,LG,0.217,61,83,21,18,4,2,0,26,15,10,4,16,0,19,1,0.313,0.34,1,대현초-경상중-대구고-LG-상무,6000,0.653,1990,10,13,외야수,우투,우타,176,76,0.4318181818181818,2009,5,23
275,정주현,2016,LG,0.222,99,225,30,50,12,1,1,67,22,5,5,28,0,66,1,0.298,0.306,7,대현초-경상중-대구고-LG-상무,6000,0.604,1990,10,13,외야수,우투,우타,176,76,0.4318181818181818,2009,8,26
275,정주현,2017,LG,0,15,8,2,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,대현초-경상중-대구고-LG-상무,6000,0,1990,10,13,외야수,우투,우타,176,76,0.4318181818181818,2009,9,27
275,정주현,2018,LG,0.261,115,303,48,79,14,2,6,115,31,18,3,27,2,68,9,0.38,0.324,15,대현초-경상중-대구고-LG-상무,6000,0.7040000000000001,1990,10,13,외야수,우투,우타,176,76,0.4318181818181818,2009,10,28
276,정주후,2016,KT,0,12,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,광주서석초-충장중-광주제일고,8000,0,1995,6,26,내야수,우투,좌타,180,67,0.37222222222222223,2016,1,21
276,정주후,2017,KT,0,7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,광주서석초-충장중-광주제일고,8000,0,1995,6,26,내야수,우투,좌타,180,67,0.37222222222222223,2016,2,22
277,정진기,2011,SK,0,6,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.667,1,화순초-화순중-화순고-SK,9000,0.667,1992,10,10,외야수,우투,좌타,185,92,0.4972972972972973,2011,1,19
277,정진기,2012,SK,0.125,14,8,1,1,0,0,0,1,0,0,0,2,0,3,0,0.125,0.3,0,화순초-화순중-화순고-SK,9000,0.425,1992,10,10,외야수,우투,좌타,185,92,0.4972972972972973,2011,2,20
277,정진기,2013,SK,0.125,4,8,2,1,0,0,0,1,0,0,0,0,0,2,0,0.125,0.125,0,화순초-화순중-화순고-SK,9000,0.25,1992,10,10,외야수,우투,좌타,185,92,0.4972972972972973,2011,3,21
277,정진기,2017,SK,0.234,90,197,37,46,5,1,11,86,35,4,0,9,4,55,1,0.4370000000000001,0.281,5,화순초-화순중-화순고-SK,9000,0.718,1992,10,10,외야수,우투,좌타,185,92,0.4972972972972973,2011,7,25
277,정진기,2018,SK,0.244,96,201,33,49,8,1,3,68,17,11,3,6,2,45,2,0.338,0.273,5,화순초-화순중-화순고-SK,9000,0.611,1992,10,10,외야수,우투,좌타,185,92,0.4972972972972973,2011,8,26
278,정진호,2011,두산,0.114,47,35,7,4,1,0,0,5,3,4,0,2,0,6,1,0.14300000000000002,0.162,0,인헌초-선린중-유신고-중앙대-두산-상무,6000,0.305,1988,10,2,외야수,우투,좌타,185,78,0.42162162162162165,2011,1,23
278,정진호,2012,두산,0.227,46,75,14,17,2,0,0,19,5,8,3,6,1,13,1,0.253,0.289,2,인헌초-선린중-유신고-중앙대-두산-상무,6000,0.542,1988,10,2,외야수,우투,좌타,185,78,0.42162162162162165,2011,2,24
278,정진호,2015,두산,0.234,77,154,37,36,5,3,4,59,18,6,3,14,1,24,0,0.383,0.302,1,인헌초-선린중-유신고-중앙대-두산-상무,6000,0.685,1988,10,2,외야수,우투,좌타,185,78,0.42162162162162165,2011,5,27
278,정진호,2016,두산,0.375,31,24,9,9,0,1,0,11,3,0,2,6,2,1,0,0.458,0.531,0,인헌초-선린중-유신고-중앙대-두산-상무,6000,0.9890000000000001,1988,10,2,외야수,우투,좌타,185,78,0.42162162162162165,2011,6,28
278,정진호,2017,두산,0.28300000000000003,97,198,43,56,11,2,5,86,31,1,1,19,1,32,2,0.434,0.345,0,인헌초-선린중-유신고-중앙대-두산-상무,6000,0.7789999999999999,1988,10,2,외야수,우투,좌타,185,78,0.42162162162162165,2011,7,29
278,정진호,2018,두산,0.301,111,269,53,81,12,1,2,101,37,8,1,19,1,44,8,0.375,0.348,0,인헌초-선린중-유신고-중앙대-두산-상무,6000,0.723,1988,10,2,외야수,우투,좌타,185,78,0.42162162162162165,2011,8,30
279,정현,2013,삼성,0.19,8,21,3,4,1,0,1,8,2,0,0,0,0,5,1,0.381,0.19,0,부산수영초-대천중-부산고-삼성-KT-상무,15000,0.5710000000000001,1994,6,1,내야수,우투,우타,181,80,0.4419889502762431,2013,1,19
279,정현,2014,삼성,0,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,부산수영초-대천중-부산고-삼성-KT-상무,15000,0,1994,6,1,내야수,우투,우타,181,80,0.4419889502762431,2013,2,20
279,정현,2017,KT,0.3,124,350,45,105,20,3,6,149,42,4,2,18,22,69,14,0.426,0.369,10,부산수영초-대천중-부산고-삼성-KT-상무,15000,0.7949999999999999,1994,6,1,내야수,우투,우타,181,80,0.4419889502762431,2013,5,23
279,정현,2018,KT,0.265,65,117,16,31,7,0,2,44,9,3,0,9,0,28,3,0.376,0.317,8,부산수영초-대천중-부산고-삼성-KT-상무,15000,0.6930000000000001,1994,6,1,내야수,우투,우타,181,80,0.4419889502762431,2013,6,24
280,정현석,2008,한화,0,11,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.125,0,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,NA,0.125,1984,3,1,NA,NA,NA,NA,NA,NA,2008,1,24
280,정현석,2009,한화,0.2,24,55,7,11,2,0,0,13,2,1,0,2,1,8,0,0.2363636363636364,0.2413793103448276,0,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,NA,0.477742946708464,1984,3,1,NA,NA,NA,NA,NA,NA,2008,2,25
280,정현석,2010,한화,0.262,114,202,20,53,10,0,4,75,24,3,3,15,3,28,4,0.3712871287128713,0.32272727272727275,4,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,NA,0.694014401440144,1984,3,1,NA,NA,NA,NA,NA,NA,2008,3,26
280,정현석,2013,한화,0.287,121,356,47,102,15,1,4,131,27,4,5,37,7,64,14,0.3679775280898877,0.365,4,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,NA,0.7329775280898876,1984,3,1,NA,NA,NA,NA,NA,NA,2008,6,29
280,정현석,2014,한화,0.225,53,102,15,23,3,0,3,35,6,0,2,11,3,21,6,0.3431372549019608,0.3189655172413793,0,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,NA,0.6621027721433401,1984,3,1,NA,NA,NA,NA,NA,NA,2008,7,30
280,정현석,2015,한화,0.31,43,116,20,36,6,0,1,45,12,0,0,13,2,24,3,0.3879310344827586,0.3893129770992366,1,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,NA,0.7772440115819952,1984,3,1,NA,NA,NA,NA,NA,NA,2008,8,31
280,정현석,2016,한화,0,3,8,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,NA,0,1984,3,1,NA,NA,NA,NA,NA,NA,2008,9,32
280,정현석,2017,한화,0,9,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,대전유천초-한밭중-대전고-경희대-한화-경찰-한화-삼성-한화,NA,0,1984,3,1,NA,NA,NA,NA,NA,NA,2008,10,33
281,정형식,2009,삼성,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,화정초-진흥중-진흥고-삼성,NA,NA,1991,1,28,NA,NA,NA,NA,NA,NA,2009,1,18
281,정형식,2010,삼성,0,7,2,3,0,0,0,0,0,0,0,1,1,0,2,0,0,0.3333333333333333,0,화정초-진흥중-진흥고-삼성,NA,0.3333333333333333,1991,1,28,NA,NA,NA,NA,NA,NA,2009,2,19
281,정형식,2011,삼성,0.23,52,74,9,17,3,0,1,23,5,4,3,12,0,15,0,0.3108108108108108,0.3372093023255814,0,화정초-진흥중-진흥고-삼성,NA,0.6480201131363922,1991,1,28,NA,NA,NA,NA,NA,NA,2009,3,20
281,정형식,2012,삼성,0.237,118,274,44,65,11,3,4,94,19,22,4,30,6,48,5,0.34306569343065696,0.3258064516129032,1,화정초-진흥중-진흥고-삼성,NA,0.6688721450435602,1991,1,28,NA,NA,NA,NA,NA,NA,2009,4,21
281,정형식,2013,삼성,0.273,120,278,49,76,20,5,3,115,43,7,9,31,12,58,4,0.4136690647482014,0.3707165109034268,3,화정초-진흥중-진흥고-삼성,NA,0.7843855756516283,1991,1,28,NA,NA,NA,NA,NA,NA,2009,5,22
281,정형식,2014,삼성,0.17,52,106,9,18,2,0,1,23,6,4,2,12,1,24,2,0.2169811320754717,0.2605042016806723,1,화정초-진흥중-진흥고-삼성,NA,0.477485333756144,1991,1,28,NA,NA,NA,NA,NA,NA,2009,6,23
282,정훈,2010,롯데,0.156,29,45,6,7,1,0,1,11,2,0,0,1,2,18,0,0.244,0.208,2,양덕초-마산동중-용마고,NA,0.452,1987,7,18,내야수,우투,우타,180,85,0.4722222222222222,2010,1,23
282,정훈,2011,롯데,0.303,26,33,6,10,0,0,3,19,8,0,1,3,2,9,1,0.5760000000000001,0.385,2,양덕초-마산동중-용마고,NA,0.961,1987,7,18,내야수,우투,우타,180,85,0.4722222222222222,2010,2,24
282,정훈,2012,롯데,0.2,78,125,12,25,4,1,2,37,12,1,0,3,0,42,2,0.29600000000000004,0.217,3,양덕초-마산동중-용마고,NA,0.513,1987,7,18,내야수,우투,우타,180,85,0.4722222222222222,2010,3,25
282,정훈,2013,롯데,0.258,113,341,50,88,15,3,5,124,37,7,3,30,8,54,8,0.364,0.328,9,양덕초-마산동중-용마고,NA,0.6920000000000001,1987,7,18,내야수,우투,우타,180,85,0.4722222222222222,2010,4,26
282,정훈,2014,롯데,0.294,124,477,89,140,27,7,3,190,58,8,4,62,11,105,10,0.398,0.386,13,양덕초-마산동중-용마고,NA,0.784,1987,7,18,내야수,우투,우타,180,85,0.4722222222222222,2010,5,27
282,정훈,2015,롯데,0.3,135,486,85,146,27,2,9,204,62,16,6,52,14,102,14,0.42,0.382,17,양덕초-마산동중-용마고,NA,0.802,1987,7,18,내야수,우투,우타,180,85,0.4722222222222222,2010,6,28
282,정훈,2016,롯데,0.262,121,370,48,97,18,2,2,125,46,7,7,43,16,75,12,0.338,0.362,11,양덕초-마산동중-용마고,NA,0.7,1987,7,18,내야수,우투,우타,180,85,0.4722222222222222,2010,7,29
282,정훈,2017,롯데,0.248,68,109,16,27,8,2,1,42,6,3,1,18,5,28,4,0.385,0.376,3,양덕초-마산동중-용마고,NA,0.7609999999999999,1987,7,18,내야수,우투,우타,180,85,0.4722222222222222,2010,8,30
282,정훈,2018,롯데,0.305,91,174,33,53,10,1,7,86,26,4,2,16,1,39,4,0.494,0.361,2,양덕초-마산동중-용마고,NA,0.855,1987,7,18,내야수,우투,우타,180,85,0.4722222222222222,2010,9,31
284,조동화,2001,SK,0.16699999999999998,6,6,0,1,0,0,0,1,1,0,0,0,0,1,0,0.16699999999999998,0.16699999999999998,0,공주중동초-공주중-공주고-(대불대)-SK-상무,NA,0.334,1981,3,22,외야수,좌투,좌타,175,74,0.4228571428571429,2001,1,20
284,조동화,2002,SK,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,공주중동초-공주중-공주고-(대불대)-SK-상무,NA,0,1981,3,22,외야수,좌투,좌타,175,74,0.4228571428571429,2001,2,21
284,조동화,2005,SK,0.263,110,281,41,74,2,4,1,87,19,19,5,19,3,55,2,0.31,0.316,1,공주중동초-공주중-공주고-(대불대)-SK-상무,NA,0.626,1981,3,22,외야수,좌투,좌타,175,74,0.4228571428571429,2001,5,24
284,조동화,2006,SK,0.201,65,139,20,28,3,4,0,39,12,8,1,11,2,25,1,0.281,0.266,2,공주중동초-공주중-공주고-(대불대)-SK-상무,NA,0.547,1981,3,22,외야수,좌투,좌타,175,74,0.4228571428571429,2001,6,25
284,조동화,2007,SK,0.272,121,290,48,79,8,3,0,93,18,25,6,31,7,59,1,0.321,0.35200000000000004,1,공주중동초-공주중-공주고-(대불대)-SK-상무,NA,0.6729999999999999,1981,3,22,외야수,좌투,좌타,175,74,0.4228571428571429,2001,7,26
284,조동화,2008,SK,0.279,103,283,43,79,4,4,1,94,26,19,3,33,3,56,6,0.332,0.35700000000000004,0,공주중동초-공주중-공주고-(대불대)-SK-상무,NA,0.6890000000000001,1981,3,22,외야수,좌투,좌타,175,74,0.4228571428571429,2001,8,27
284,조동화,2009,SK,0.17800000000000002,102,169,22,30,4,3,0,40,8,7,3,8,3,49,2,0.237,0.228,1,공주중동초-공주중-공주고-(대불대)-SK-상무,NA,0.465,1981,3,22,외야수,좌투,좌타,175,74,0.4228571428571429,2001,9,28
284,조동화,2010,SK,0.244,115,250,38,61,7,1,3,79,27,15,2,27,7,56,1,0.316,0.332,0,공주중동초-공주중-공주고-(대불대)-SK-상무,NA,0.648,1981,3,22,외야수,좌투,좌타,175,74,0.4228571428571429,2001,10,29
284,조동화,2011,SK,0.236,114,296,42,70,9,2,0,83,16,10,6,27,1,51,1,0.28,0.302,2,공주중동초-공주중-공주고-(대불대)-SK-상무,NA,0.5820000000000001,1981,3,22,외야수,좌투,좌타,175,74,0.4228571428571429,2001,11,30
284,조동화,2012,SK,0.242,24,62,6,15,2,0,0,17,3,3,3,7,0,16,0,0.274,0.314,2,공주중동초-공주중-공주고-(대불대)-SK-상무,NA,0.5880000000000001,1981,3,22,외야수,좌투,좌타,175,74,0.4228571428571429,2001,12,31
284,조동화,2013,SK,0.256,105,332,52,85,11,3,0,102,19,24,9,46,8,76,3,0.307,0.35700000000000004,1,공주중동초-공주중-공주고-(대불대)-SK-상무,NA,0.6639999999999999,1981,3,22,외야수,좌투,좌타,175,74,0.4228571428571429,2001,13,32
284,조동화,2014,SK,0.262,125,443,74,116,12,5,2,144,52,37,7,43,4,72,8,0.325,0.33,1,공주중동초-공주중-공주고-(대불대)-SK-상무,NA,0.655,1981,3,22,외야수,좌투,좌타,175,74,0.4228571428571429,2001,14,33
284,조동화,2015,SK,0.261,119,245,38,64,6,1,2,78,15,18,3,30,5,50,2,0.318,0.35100000000000003,1,공주중동초-공주중-공주고-(대불대)-SK-상무,NA,0.669,1981,3,22,외야수,좌투,좌타,175,74,0.4228571428571429,2001,15,34
284,조동화,2016,SK,0.238,76,143,24,34,5,0,0,39,16,6,2,15,4,17,2,0.273,0.32299999999999995,2,공주중동초-공주중-공주고-(대불대)-SK-상무,NA,0.5960000000000001,1981,3,22,외야수,좌투,좌타,175,74,0.4228571428571429,2001,16,35
285,조성환,1999,롯데,0.4,25,10,6,4,1,0,1,8,1,0,0,3,0,2,0,0.8,0.5384615384615384,0,백운초-충암중-충암고-원광대-롯데,NA,1.3384615384615386,1976,12,23,NA,NA,NA,NA,NA,NA,1999,1,23
285,조성환,2000,롯데,0.226,57,93,15,21,3,0,1,27,4,5,1,9,2,17,0,0.2903225806451613,0.3076923076923077,3,백운초-충암중-충암고-원광대-롯데,NA,0.5980148883374691,1976,12,23,NA,NA,NA,NA,NA,NA,1999,2,24
285,조성환,2001,롯데,0.196,88,92,23,18,4,2,0,26,14,6,0,10,3,16,3,0.2826086956521739,0.29523809523809524,1,백운초-충암중-충암고-원광대-롯데,NA,0.5778467908902691,1976,12,23,NA,NA,NA,NA,NA,NA,1999,3,25
285,조성환,2002,롯데,0.235,104,255,38,60,14,0,0,74,21,10,5,18,7,42,2,0.2901960784313726,0.3035714285714285,12,백운초-충암중-충암고-원광대-롯데,NA,0.5937675070028011,1976,12,23,NA,NA,NA,NA,NA,NA,1999,4,26
285,조성환,2003,롯데,0.307,129,486,73,149,25,2,6,196,38,23,11,37,12,57,5,0.4032921810699589,0.3700934579439252,18,백운초-충암중-충암고-원광대-롯데,NA,0.773385639013884,1976,12,23,NA,NA,NA,NA,NA,NA,1999,5,27
285,조성환,2004,롯데,0.257,19,70,6,18,4,0,0,22,1,3,0,8,4,16,1,0.3142857142857143,0.36585365853658536,3,백운초-충암중-충암고-원광대-롯데,NA,0.6801393728222996,1976,12,23,NA,NA,NA,NA,NA,NA,1999,6,28
285,조성환,2008,롯데,0.327,123,462,79,151,27,3,10,214,81,31,3,37,11,81,6,0.4632034632034632,0.39019607843137255,10,백운초-충암중-충암고-원광대-롯데,NA,0.8533995416348358,1976,12,23,NA,NA,NA,NA,NA,NA,1999,10,32
285,조성환,2009,롯데,0.294,76,269,35,79,19,0,8,122,36,13,2,19,2,33,7,0.4535315985130112,0.3448275862068966,6,백운초-충암중-충암고-원광대-롯데,NA,0.7983591847199077,1976,12,23,NA,NA,NA,NA,NA,NA,1999,11,33
285,조성환,2010,롯데,0.336,111,414,83,139,31,0,8,194,52,8,2,35,4,58,8,0.4685990338164252,0.3929359823399559,3,백운초-충암중-충암고-원광대-롯데,NA,0.8615350161563811,1976,12,23,NA,NA,NA,NA,NA,NA,1999,12,34
285,조성환,2011,롯데,0.243,117,407,45,99,19,0,6,136,36,9,6,37,3,87,11,0.3341523341523341,0.31096196868008946,9,백운초-충암중-충암고-원광대-롯데,NA,0.6451143028324235,1976,12,23,NA,NA,NA,NA,NA,NA,1999,13,35
285,조성환,2012,롯데,0.278,103,345,40,96,14,0,3,119,33,5,2,28,1,58,7,0.34492753623188405,0.3342245989304813,3,백운초-충암중-충암고-원광대-롯데,NA,0.6791521351623653,1976,12,23,NA,NA,NA,NA,NA,NA,1999,14,36
285,조성환,2013,롯데,0.24,74,167,15,40,6,0,1,49,12,3,1,17,2,23,0,0.2934131736526946,0.3172043010752688,1,백운초-충암중-충암고-원광대-롯데,NA,0.6106174747279633,1976,12,23,NA,NA,NA,NA,NA,NA,1999,15,37
285,조성환,2014,롯데,0,6,7,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0.125,0,백운초-충암중-충암고-원광대-롯데,NA,0.125,1976,12,23,NA,NA,NA,NA,NA,NA,1999,16,38
286,조수행,2016,두산,0.276,66,29,16,8,0,0,0,8,3,2,3,0,0,6,0,0.276,0.276,1,노암초-경포중-강릉고-건국대,14000,0.552,1993,8,30,외야수,우투,좌타,178,73,0.4101123595505618,2016,1,23
286,조수행,2017,두산,0.277,80,47,17,13,2,0,0,15,2,3,2,4,1,12,0,0.319,0.34600000000000003,1,노암초-경포중-강릉고-건국대,14000,0.665,1993,8,30,외야수,우투,좌타,178,73,0.4101123595505618,2016,2,24
286,조수행,2018,두산,0.279,119,183,35,51,6,4,1,68,17,9,0,9,0,33,4,0.3720000000000001,0.311,1,노암초-경포중-강릉고-건국대,14000,0.6829999999999999,1993,8,30,외야수,우투,좌타,178,73,0.4101123595505618,2016,3,25
287,조영훈,2005,삼성,0.25,7,4,0,1,1,0,0,2,2,0,0,0,1,1,0,0.5,0.4,0,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,NA,0.9,1982,11,12,NA,NA,NA,NA,NA,NA,2005,1,23
287,조영훈,2006,삼성,0.28300000000000003,88,180,15,51,11,1,2,70,26,9,2,16,1,49,2,0.3888888888888889,0.3451776649746193,2,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,NA,0.7340665538635082,1982,11,12,NA,NA,NA,NA,NA,NA,2005,2,24
287,조영훈,2007,삼성,0.168,66,155,16,26,4,0,1,33,9,1,0,14,0,44,2,0.2129032258064516,0.2366863905325444,3,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,NA,0.4495896163389961,1982,11,12,NA,NA,NA,NA,NA,NA,2005,3,25
287,조영훈,2010,삼성,0.275,67,138,22,38,6,1,6,64,17,6,2,15,1,36,1,0.463768115942029,0.35064935064935066,0,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,NA,0.8144174665913797,1982,11,12,NA,NA,NA,NA,NA,NA,2005,6,28
287,조영훈,2011,삼성,0.245,98,245,33,60,11,0,6,89,34,7,2,27,5,76,1,0.36326530612244895,0.33212996389891697,2,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,NA,0.6953952700213659,1982,11,12,NA,NA,NA,NA,NA,NA,2005,7,29
287,조영훈,2012,KIA,0.2,89,230,30,46,7,1,6,73,36,1,2,23,1,64,1,0.3173913043478261,0.27559055118110243,10,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,NA,0.5929818555289285,1982,11,12,NA,NA,NA,NA,NA,NA,2005,8,30
287,조영훈,2013,NC,0.282,120,380,38,107,26,3,6,157,39,4,5,39,2,56,6,0.4131578947368421,0.3515439429928741,5,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,NA,0.7647018377297162,1982,11,12,NA,NA,NA,NA,NA,NA,2005,9,31
287,조영훈,2014,NC,0.261,92,111,15,29,4,0,6,51,22,1,1,10,1,26,1,0.4594594594594595,0.3278688524590164,3,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,NA,0.7873283119184759,1982,11,12,NA,NA,NA,NA,NA,NA,2005,10,32
287,조영훈,2015,NC,0.282,103,124,20,35,8,0,8,67,35,3,0,19,0,36,1,0.5403225806451613,0.3776223776223776,4,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,NA,0.9179449582675387,1982,11,12,NA,NA,NA,NA,NA,NA,2005,11,33
287,조영훈,2016,NC,0.335,109,179,29,60,14,0,5,89,35,3,3,21,3,43,2,0.4972067039106145,0.4137931034482759,5,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,NA,0.9109998073588904,1982,11,12,NA,NA,NA,NA,NA,NA,2005,12,34
287,조영훈,2017,NC,0.15,16,40,1,6,2,0,1,11,3,0,0,5,0,11,2,0.275,0.24444444444444444,1,영랑초-설악중-속초상고-건국대-삼성-경찰-삼성-KIA,NA,0.5194444444444445,1982,11,12,NA,NA,NA,NA,NA,NA,2005,13,35
288,조윤준,2012,LG,0.196,23,46,2,9,1,0,0,10,4,0,0,0,0,12,1,0.217,0.196,0,대전신흥초-한밭중-북일고-중앙대,20000,0.413,1989,8,30,포수,우투,우타,185,95,0.5135135135135135,2012,1,23
288,조윤준,2013,LG,0.2,19,30,3,6,0,1,0,8,5,0,0,0,1,9,1,0.267,0.226,2,대전신흥초-한밭중-북일고-중앙대,20000,0.493,1989,8,30,포수,우투,우타,185,95,0.5135135135135135,2012,2,24
288,조윤준,2014,LG,0.14300000000000002,5,7,1,1,0,0,0,1,0,0,0,1,0,1,0,0.14300000000000002,0.25,1,대전신흥초-한밭중-북일고-중앙대,20000,0.393,1989,8,30,포수,우투,우타,185,95,0.5135135135135135,2012,3,25
288,조윤준,2015,LG,0,7,8,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,대전신흥초-한밭중-북일고-중앙대,20000,0,1989,8,30,포수,우투,우타,185,95,0.5135135135135135,2012,4,26
288,조윤준,2016,LG,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,대전신흥초-한밭중-북일고-중앙대,20000,2,1989,8,30,포수,우투,우타,185,95,0.5135135135135135,2012,5,27
288,조윤준,2017,LG,0.237,25,38,3,9,0,0,0,9,8,0,0,2,0,6,2,0.237,0.268,0,대전신흥초-한밭중-북일고-중앙대,20000,0.505,1989,8,30,포수,우투,우타,185,95,0.5135135135135135,2012,6,28
289,조인성,1998,LG,0.269,84,134,10,36,8,0,2,50,15,0,0,3,0,22,3,0.373134328358209,0.2846715328467153,2,수유초-신일중-신일고-연세대-LG-SK-한화,NA,0.6578058612049242,1975,5,25,NA,NA,NA,NA,NA,NA,1998,1,23
289,조인성,1999,LG,0.254,56,142,23,36,6,0,5,57,22,0,0,6,1,27,4,0.4014084507042254,0.2885906040268457,1,수유초-신일중-신일고-연세대-LG-SK-한화,NA,0.689999054731071,1975,5,25,NA,NA,NA,NA,NA,NA,1998,2,24
289,조인성,2000,LG,0.225,108,227,19,51,5,1,5,73,33,2,1,16,4,59,6,0.32158590308370044,0.2874493927125506,8,수유초-신일중-신일고-연세대-LG-SK-한화,NA,0.609035295796251,1975,5,25,NA,NA,NA,NA,NA,NA,1998,3,25
289,조인성,2001,LG,0.253,82,186,19,47,10,0,5,72,26,1,2,12,4,27,4,0.3870967741935484,0.3118811881188119,3,수유초-신일중-신일고-연세대-LG-SK-한화,NA,0.6989779623123602,1975,5,25,NA,NA,NA,NA,NA,NA,1998,4,26
289,조인성,2002,LG,0.268,124,362,36,97,21,2,9,149,48,3,0,14,5,82,11,0.4116022099447514,0.30446194225721784,9,수유초-신일중-신일고-연세대-LG-SK-한화,NA,0.7160641522019693,1975,5,25,NA,NA,NA,NA,NA,NA,1998,5,27
